Date,High,Low,Open,Close,Volume,Adj Close
2019-01-30,166.14999389648438,160.22999572753906,163.25,165.25,61109800.0,161.9799346923828
2019-01-31,169.0,164.55999755859375,166.11000061035156,166.44000244140625,40739600.0,163.1463623046875
2019-02-01,168.97999572753906,165.92999267578125,166.9600067138672,166.52000427246094,32668100.0,163.22479248046875
2019-02-04,171.66000366210938,167.27999877929688,167.41000366210938,171.25,31495500.0,167.86119079589844
2019-02-05,175.0800018310547,172.35000610351562,172.86000061035156,174.17999267578125,36101600.0,170.73321533203125
2019-02-06,175.57000732421875,172.85000610351562,174.64999389648438,174.24000549316406,28239600.0,170.7920379638672
2019-02-07,173.94000244140625,170.33999633789062,172.39999389648438,170.94000244140625,31741700.0,167.5573272705078
2019-02-08,170.66000366210938,168.4199981689453,168.99000549316406,170.41000366210938,23820000.0,167.7542266845703
2019-02-11,171.2100067138672,169.25,171.0500030517578,169.42999267578125,20993400.0,166.7894744873047
2019-02-12,171.0,169.6999969482422,170.10000610351562,170.88999938964844,22283500.0,168.2267303466797
2019-02-13,172.47999572753906,169.9199981689453,171.38999938964844,170.17999267578125,22490200.0,167.5277862548828
2019-02-14,171.25999450683594,169.3800048828125,169.7100067138672,170.8000030517578,21835700.0,168.13815307617188
2019-02-15,171.6999969482422,169.75,171.25,170.4199981689453,24626800.0,167.76406860351562
2019-02-19,171.44000244140625,169.49000549316406,169.7100067138672,170.92999267578125,18972800.0,168.26609802246094
2019-02-20,173.32000732421875,170.99000549316406,171.19000244140625,172.02999877929688,26114400.0,169.34896850585938
2019-02-21,172.3699951171875,170.3000030517578,171.8000030517578,171.05999755859375,17249700.0,168.3940887451172
2019-02-22,173.0,171.3800048828125,171.5800018310547,172.97000122070312,18913200.0,170.27430725097656
2019-02-25,175.8699951171875,173.9499969482422,174.16000366210938,174.22999572753906,21873400.0,171.51466369628906
2019-02-26,175.3000030517578,173.1699981689453,173.7100067138672,174.3300018310547,17070200.0,171.6131134033203
2019-02-27,175.0,172.72999572753906,173.2100067138672,174.8699951171875,27835400.0,172.1446990966797
2019-02-28,174.91000366210938,172.9199981689453,174.32000732421875,173.14999389648438,28215400.0,170.45150756835938
2019-03-01,175.14999389648438,172.88999938964844,174.27999877929688,174.97000122070312,25886200.0,172.2431182861328
2019-03-04,177.75,173.97000122070312,175.69000244140625,175.85000610351562,27436200.0,173.10943603515625
2019-03-05,176.0,174.5399932861328,175.94000244140625,175.52999877929688,19737400.0,172.79440307617188
2019-03-06,175.49000549316406,173.94000244140625,174.6699981689453,174.52000427246094,20810400.0,171.8001708984375
2019-03-07,174.44000244140625,172.02000427246094,173.8699951171875,172.5,24796400.0,169.8116455078125
2019-03-08,173.07000732421875,169.5,170.32000732421875,172.91000366210938,23999400.0,170.2152557373047
2019-03-11,179.1199951171875,175.35000610351562,175.49000549316406,178.89999389648438,32011000.0,176.11187744140625
2019-03-12,182.6699981689453,179.3699951171875,180.0,180.91000366210938,32467600.0,178.090576171875
2019-03-13,183.3000030517578,180.9199981689453,182.25,181.7100067138672,31032500.0,178.8780975341797
2019-03-14,184.10000610351562,182.55999755859375,183.89999389648438,183.72999572753906,23579500.0,180.86660766601562
2019-03-15,187.3300018310547,183.74000549316406,184.85000610351562,186.1199951171875,39042900.0,183.2193603515625
2019-03-18,188.38999938964844,185.7899932861328,185.8000030517578,188.02000427246094,26219800.0,185.0897674560547
2019-03-19,188.99000549316406,185.9199981689453,188.35000610351562,186.52999877929688,31646400.0,183.62298583984375
2019-03-20,189.49000549316406,184.72999572753906,186.22999572753906,188.16000366210938,31035200.0,185.2275848388672
2019-03-21,196.3300018310547,189.80999755859375,190.02000427246094,195.08999633789062,51034200.0,192.049560546875
2019-03-22,197.69000244140625,190.77999877929688,195.33999633789062,191.0500030517578,42407700.0,188.07254028320312
2019-03-25,191.97999572753906,186.60000610351562,191.50999450683594,188.74000549316406,43845300.0,185.79852294921875
2019-03-26,192.8800048828125,184.5800018310547,191.66000366210938,186.7899932861328,49800500.0,183.87892150878906
2019-03-27,189.75999450683594,186.5500030517578,188.75,188.47000122070312,29848400.0,185.53274536132812
2019-03-28,189.55999755859375,187.52999877929688,188.9499969482422,188.72000122070312,20780400.0,185.77883911132812
2019-03-29,190.0800018310547,188.5399932861328,189.8300018310547,189.9499969482422,23564000.0,186.98968505859375
2019-04-01,191.67999267578125,188.3800048828125,191.63999938964844,191.24000549316406,27862000.0,188.2595977783203
2019-04-02,194.4600067138672,191.0500030517578,191.08999633789062,194.02000427246094,22765700.0,190.9962615966797
2019-04-03,196.5,193.14999389648438,193.25,195.35000610351562,23271800.0,192.3055419921875
2019-04-04,196.3699951171875,193.13999938964844,194.7899932861328,195.69000244140625,19114300.0,192.6402130126953
2019-04-05,197.10000610351562,195.92999267578125,196.4499969482422,197.0,18526600.0,193.92979431152344
2019-04-08,200.22999572753906,196.33999633789062,196.4199981689453,200.10000610351562,25881700.0,196.9814910888672
2019-04-09,202.85000610351562,199.22999572753906,200.32000732421875,199.5,35768200.0,196.39083862304688
2019-04-10,200.74000549316406,198.17999267578125,198.67999267578125,200.6199951171875,21695300.0,197.49337768554688
2019-04-11,201.0,198.44000244140625,200.85000610351562,198.9499969482422,20900800.0,195.8494110107422
2019-04-12,200.13999938964844,196.2100067138672,199.1999969482422,198.8699951171875,27760700.0,195.77066040039062
2019-04-15,199.85000610351562,198.00999450683594,198.5800018310547,199.22999572753906,17536600.0,196.1250457763672
2019-04-16,201.3699951171875,198.55999755859375,199.4600067138672,199.25,25696400.0,196.14474487304688
2019-04-17,203.3800048828125,198.61000061035156,199.5399932861328,203.1300048828125,28906800.0,199.9642791748047
2019-04-18,204.14999389648438,202.52000427246094,203.1199951171875,203.86000061035156,24195800.0,200.6829071044922
2019-04-22,204.94000244140625,202.33999633789062,202.8300018310547,204.52999877929688,19439500.0,201.34246826171875
2019-04-23,207.75,203.89999389648438,204.42999267578125,207.47999572753906,23323000.0,204.24647521972656
2019-04-24,208.47999572753906,207.0500030517578,207.36000061035156,207.16000366210938,17540600.0,203.9314727783203
2019-04-25,207.75999450683594,205.1199951171875,206.8300018310547,205.27999877929688,18543200.0,202.08078002929688
2019-04-26,205.0,202.1199951171875,204.89999389648438,204.3000030517578,18649100.0,201.1160430908203
2019-04-29,205.97000122070312,203.86000061035156,204.39999389648438,204.61000061035156,22204700.0,201.4212188720703
2019-04-30,203.39999389648438,199.11000061035156,203.05999755859375,200.6699981689453,46534900.0,197.54261779785156
2019-05-01,215.30999755859375,209.22999572753906,209.8800048828125,210.52000427246094,64827300.0,207.23912048339844
2019-05-02,212.64999389648438,208.1300048828125,209.83999633789062,209.14999389648438,31996300.0,205.8904571533203
2019-05-03,211.83999633789062,210.22999572753906,210.88999938964844,211.75,20892400.0,208.449951171875
2019-05-06,208.83999633789062,203.5,204.2899932861328,208.47999572753906,32443100.0,205.2309112548828
2019-05-07,207.4199981689453,200.8300018310547,205.8800048828125,202.86000061035156,38763700.0,199.69850158691406
2019-05-08,205.33999633789062,201.75,201.89999389648438,202.89999389648438,26339500.0,199.73785400390625
2019-05-09,201.67999267578125,196.66000366210938,200.39999389648438,200.72000122070312,34908600.0,197.59182739257812
2019-05-10,198.85000610351562,192.77000427246094,197.4199981689453,197.17999267578125,41208700.0,194.85450744628906
2019-05-13,189.47999572753906,182.85000610351562,187.7100067138672,185.72000122070312,57430600.0,183.52967834472656
2019-05-14,189.6999969482422,185.41000366210938,186.41000366210938,188.66000366210938,36529700.0,186.43499755859375
2019-05-15,191.75,186.02000427246094,186.27000427246094,190.9199981689453,26544700.0,188.6683349609375
2019-05-16,192.47000122070312,188.83999633789062,189.91000366210938,190.0800018310547,33031400.0,187.8382568359375
2019-05-17,190.89999389648438,186.75999450683594,186.92999267578125,189.0,32879100.0,186.77099609375
2019-05-20,184.35000610351562,180.27999877929688,183.52000427246094,183.08999633789062,38612300.0,180.93069458007812
2019-05-21,188.0,184.6999969482422,185.22000122070312,186.60000610351562,28364800.0,184.39930725097656
2019-05-22,185.7100067138672,182.5500030517578,184.66000366210938,182.77999877929688,29748600.0,180.62432861328125
2019-05-23,180.5399932861328,177.80999755859375,179.8000030517578,179.66000366210938,36529700.0,177.5411376953125
2019-05-24,182.13999938964844,178.6199951171875,180.1999969482422,178.97000122070312,23714700.0,176.85928344726562
2019-05-28,180.58999633789062,177.91000366210938,178.9199981689453,178.22999572753906,27948200.0,176.1280059814453
2019-05-29,179.35000610351562,176.0,176.4199981689453,177.3800048828125,28481200.0,175.28802490234375
2019-05-30,179.22999572753906,176.6699981689453,177.9499969482422,178.3000030517578,21218400.0,176.1971893310547
2019-05-31,177.99000549316406,174.99000549316406,176.22999572753906,175.07000732421875,27043600.0,173.00527954101562
2019-06-03,177.9199981689453,170.27000427246094,175.60000610351562,173.3000030517578,40396100.0,171.25613403320312
2019-06-04,179.8300018310547,174.52000427246094,175.44000244140625,179.63999938964844,30968000.0,177.52137756347656
2019-06-05,184.99000549316406,181.13999938964844,184.27999877929688,182.5399932861328,29773400.0,180.38714599609375
2019-06-06,185.47000122070312,182.14999389648438,183.0800018310547,185.22000122070312,22526300.0,183.0355682373047
2019-06-07,191.9199981689453,185.77000427246094,186.50999450683594,190.14999389648438,30684400.0,187.90740966796875
2019-06-10,195.3699951171875,191.6199951171875,191.80999755859375,192.5800018310547,26220900.0,190.3087615966797
2019-06-11,196.0,193.60000610351562,194.86000061035156,194.80999755859375,26932900.0,192.512451171875
2019-06-12,195.97000122070312,193.38999938964844,193.9499969482422,194.19000244140625,18221800.0,191.8997802734375
2019-06-13,196.7899932861328,193.60000610351562,194.6999969482422,194.14999389648438,21674600.0,191.8602294921875
2019-06-14,193.58999633789062,190.3000030517578,191.5500030517578,192.74000549316406,18761500.0,190.4668731689453
2019-06-17,194.9600067138672,192.1699981689453,192.89999389648438,193.88999938964844,14669100.0,191.6033172607422
2019-06-18,200.2899932861328,195.2100067138672,196.0500030517578,198.4499969482422,26551000.0,196.10952758789062
2019-06-19,199.8800048828125,197.30999755859375,199.67999267578125,197.8699951171875,21124200.0,195.536376953125
2019-06-20,200.61000061035156,198.02999877929688,200.3699951171875,199.4600067138672,21514000.0,197.1076202392578
2019-06-21,200.85000610351562,198.14999389648438,198.8000030517578,198.77999877929688,47800600.0,196.4356231689453
2019-06-24,200.16000366210938,198.1699981689453,198.5399932861328,198.5800018310547,18220400.0,196.2379913330078
2019-06-25,199.25999450683594,195.2899932861328,198.42999267578125,195.57000732421875,21070300.0,193.2635040283203
2019-06-26,200.99000549316406,197.35000610351562,197.77000427246094,199.8000030517578,26067500.0,197.44361877441406
2019-06-27,201.57000732421875,199.57000732421875,200.2899932861328,199.74000549316406,20899700.0,197.3843231201172
2019-06-28,199.5,197.0500030517578,198.67999267578125,197.9199981689453,31110600.0,195.5857696533203
2019-07-01,204.49000549316406,200.64999389648438,203.1699981689453,201.5500030517578,27316700.0,199.17298889160156
2019-07-02,203.1300048828125,201.36000061035156,201.41000366210938,202.72999572753906,16935200.0,200.33905029296875
2019-07-03,204.44000244140625,202.69000244140625,203.27999877929688,204.41000366210938,11362000.0,201.99923706054688
2019-07-05,205.0800018310547,202.89999389648438,203.35000610351562,204.22999572753906,17265500.0,201.82135009765625
2019-07-08,201.39999389648438,198.41000366210938,200.80999755859375,200.02000427246094,25338600.0,197.6610107421875
2019-07-09,201.50999450683594,198.80999755859375,199.1999969482422,201.24000549316406,20578000.0,198.86663818359375
2019-07-10,203.72999572753906,201.55999755859375,201.85000610351562,203.22999572753906,17897100.0,200.83316040039062
2019-07-11,204.38999938964844,201.7100067138672,203.30999755859375,201.75,20191800.0,199.37062072753906
2019-07-12,204.0,202.1999969482422,202.4499969482422,203.3000030517578,17595200.0,200.90234375
2019-07-15,205.8699951171875,204.0,204.08999633789062,205.2100067138672,16947400.0,202.78981018066406
2019-07-16,206.11000061035156,203.5,204.58999633789062,204.5,16866800.0,202.0881805419922
2019-07-17,205.08999633789062,203.27000427246094,204.0500030517578,203.35000610351562,14107500.0,200.9517364501953
2019-07-18,205.8800048828125,203.6999969482422,204.0,205.66000366210938,18582200.0,203.2344970703125
2019-07-19,206.5,202.36000061035156,205.7899932861328,202.58999633789062,20929300.0,200.20069885253906
2019-07-22,207.22999572753906,203.61000061035156,203.64999389648438,207.22000122070312,22277900.0,204.77610778808594
2019-07-23,208.91000366210938,207.2899932861328,208.4600067138672,208.83999633789062,18355200.0,206.37698364257812
2019-07-24,209.14999389648438,207.1699981689453,207.6699981689453,208.6699981689453,14991600.0,206.20901489257812
2019-07-25,209.24000549316406,206.72999572753906,208.88999938964844,207.02000427246094,13909600.0,204.57847595214844
2019-07-26,209.72999572753906,207.13999938964844,207.47999572753906,207.74000549316406,17618900.0,205.28997802734375
2019-07-29,210.63999938964844,208.44000244140625,208.4600067138672,209.67999267578125,21673400.0,207.2070770263672
2019-07-30,210.16000366210938,207.30999755859375,208.75999450683594,208.77999877929688,33935700.0,206.31768798828125
2019-07-31,221.3699951171875,211.3000030517578,216.4199981689453,213.0399932861328,69281400.0,210.5274658203125
2019-08-01,218.02999877929688,206.74000549316406,213.89999389648438,208.42999267578125,54017900.0,205.97181701660156
2019-08-02,206.42999267578125,201.6300048828125,205.52999877929688,204.02000427246094,40862100.0,201.6138458251953
2019-08-05,198.64999389648438,192.5800018310547,197.99000549316406,193.33999633789062,52393000.0,191.05978393554688
2019-08-06,198.07000732421875,194.0399932861328,196.30999755859375,197.0,35824800.0,194.67662048339844
2019-08-07,199.55999755859375,193.82000732421875,195.41000366210938,199.0399932861328,33364400.0,196.69256591796875
2019-08-08,203.52999877929688,199.38999938964844,200.1999969482422,203.42999267578125,27009500.0,201.03079223632812
2019-08-09,202.75999450683594,199.2899932861328,201.3000030517578,200.99000549316406,24619700.0,199.3742218017578
2019-08-12,202.0500030517578,199.14999389648438,199.6199951171875,200.47999572753906,22474900.0,198.86831665039062
2019-08-13,212.13999938964844,200.47999572753906,201.02000427246094,208.97000122070312,47218500.0,207.2900848388672
2019-08-14,206.44000244140625,202.58999633789062,203.16000366210938,202.75,36547400.0,201.1200714111328
2019-08-15,205.13999938964844,199.6699981689453,203.4600067138672,201.74000549316406,27227400.0,200.11819458007812
2019-08-16,207.16000366210938,203.83999633789062,204.27999877929688,206.5,27620400.0,204.8399200439453
2019-08-19,212.72999572753906,210.02999877929688,210.6199951171875,210.35000610351562,24413600.0,208.6589813232422
2019-08-20,213.35000610351562,210.32000732421875,210.8800048828125,210.36000061035156,26884300.0,208.6688995361328
2019-08-21,213.64999389648438,211.60000610351562,212.99000549316406,212.63999938964844,21535400.0,210.93057250976562
2019-08-22,214.44000244140625,210.75,213.19000244140625,212.4600067138672,22253700.0,210.7520294189453
2019-08-23,212.0500030517578,201.0,209.42999267578125,202.63999938964844,46818000.0,201.01097106933594
2019-08-26,207.19000244140625,205.05999755859375,205.86000061035156,206.49000549316406,26043600.0,204.8300018310547
2019-08-27,208.5500030517578,203.52999877929688,207.86000061035156,204.16000366210938,25873300.0,202.51873779296875
2019-08-28,205.72000122070312,203.32000732421875,204.10000610351562,205.52999877929688,15938800.0,203.8777313232422
2019-08-29,209.32000732421875,206.66000366210938,208.5,209.00999450683594,20990500.0,207.32974243164062
2019-08-30,210.4499969482422,207.1999969482422,210.16000366210938,208.74000549316406,21143400.0,207.06192016601562
2019-09-03,206.97999572753906,204.22000122070312,206.42999267578125,205.6999969482422,20023000.0,204.0463409423828
2019-09-04,209.47999572753906,207.32000732421875,208.38999938964844,209.19000244140625,19188100.0,207.50831604003906
2019-09-05,213.97000122070312,211.50999450683594,212.0,213.27999877929688,23913700.0,211.56541442871094
2019-09-06,214.4199981689453,212.50999450683594,214.0500030517578,213.25999450683594,19362300.0,211.5455780029297
2019-09-09,216.44000244140625,211.07000732421875,214.83999633789062,214.1699981689453,27309400.0,212.44827270507812
2019-09-10,216.77999877929688,211.7100067138672,213.86000061035156,216.6999969482422,31777900.0,214.95791625976562
2019-09-11,223.7100067138672,217.72999572753906,218.07000732421875,223.58999633789062,44289600.0,221.79254150390625
2019-09-12,226.4199981689453,222.86000061035156,224.8000030517578,223.08999633789062,32226700.0,221.2965545654297
2019-09-13,220.7899932861328,217.02000427246094,220.0,218.75,39763300.0,216.991455078125
2019-09-16,220.1300048828125,217.55999755859375,217.72999572753906,219.89999389648438,21158100.0,218.1322021484375
2019-09-17,220.82000732421875,219.1199951171875,219.9600067138672,220.6999969482422,18318700.0,218.92578125
2019-09-18,222.85000610351562,219.44000244140625,221.05999755859375,222.77000427246094,25340000.0,220.97914123535156
2019-09-19,223.75999450683594,220.3699951171875,222.00999450683594,220.9600067138672,22060600.0,219.18370056152344
2019-09-20,222.55999755859375,217.47000122070312,221.3800048828125,217.72999572753906,55413100.0,215.97962951660156
2019-09-23,219.83999633789062,217.64999389648438,218.9499969482422,218.72000122070312,19165500.0,216.96168518066406
2019-09-24,222.49000549316406,217.19000244140625,221.02999877929688,217.67999267578125,31190800.0,215.93003845214844
2019-09-25,221.5,217.13999938964844,218.5500030517578,221.02999877929688,21903400.0,219.25311279296875
2019-09-26,220.94000244140625,218.8300018310547,220.0,219.88999938964844,18833500.0,218.12228393554688
2019-09-27,220.9600067138672,217.27999877929688,220.5399932861328,218.82000732421875,25352000.0,217.06089782714844
2019-09-30,224.5800018310547,220.7899932861328,220.89999389648438,223.97000122070312,25977400.0,222.1694793701172
2019-10-01,228.22000122070312,224.1999969482422,225.07000732421875,224.58999633789062,34805800.0,222.7845001220703
2019-10-02,223.5800018310547,217.92999267578125,223.05999755859375,218.9600067138672,34612300.0,217.19976806640625
2019-10-03,220.9600067138672,215.1300048828125,218.42999267578125,220.82000732421875,28606500.0,219.0447998046875
2019-10-04,227.49000549316406,223.88999938964844,225.63999938964844,227.00999450683594,34619700.0,225.18504333496094
2019-10-07,229.92999267578125,225.83999633789062,226.27000427246094,227.05999755859375,30576500.0,225.23463439941406
2019-10-08,228.05999755859375,224.3300018310547,225.82000732421875,224.39999389648438,27955000.0,222.5960235595703
2019-10-09,227.7899932861328,225.63999938964844,227.02999877929688,227.02999877929688,18692600.0,225.20489501953125
2019-10-10,230.44000244140625,227.3000030517578,227.92999267578125,230.08999633789062,28253400.0,228.2402801513672
2019-10-11,237.63999938964844,232.30999755859375,232.9499969482422,236.2100067138672,41698900.0,234.3110809326172
2019-10-14,238.1300048828125,234.6699981689453,234.89999389648438,235.8699951171875,24106900.0,233.97381591796875
2019-10-15,237.64999389648438,234.8800048828125,236.38999938964844,235.32000732421875,21840000.0,233.42825317382812
2019-10-16,235.24000549316406,233.1999969482422,233.3699951171875,234.3699951171875,18475800.0,232.48587036132812
2019-10-17,236.14999389648438,233.52000427246094,235.08999633789062,235.27999877929688,16896300.0,233.38856506347656
2019-10-18,237.5800018310547,234.2899932861328,234.58999633789062,236.41000366210938,24358400.0,234.50949096679688
2019-10-21,240.99000549316406,237.32000732421875,237.52000427246094,240.50999450683594,21811800.0,238.57650756835938
2019-10-22,242.1999969482422,239.6199951171875,241.16000366210938,239.9600067138672,20573400.0,238.03094482421875
2019-10-23,243.24000549316406,241.22000122070312,242.10000610351562,243.17999267578125,18957200.0,241.2250518798828
2019-10-24,244.8000030517578,241.80999755859375,244.50999450683594,243.5800018310547,17318800.0,241.621826171875
2019-10-25,246.72999572753906,242.8800048828125,243.16000366210938,246.5800018310547,18369300.0,244.59771728515625
2019-10-28,249.25,246.72000122070312,247.4199981689453,249.0500030517578,24143200.0,247.04786682128906
2019-10-29,249.75,242.57000732421875,248.97000122070312,243.2899932861328,35709900.0,241.3341522216797
2019-10-30,245.3000030517578,241.2100067138672,244.75999450683594,243.25999450683594,31130500.0,241.3043975830078
2019-10-31,249.1699981689453,237.25999450683594,247.24000549316406,248.75999450683594,34790500.0,246.76019287109375
2019-11-01,255.92999267578125,249.16000366210938,249.5399932861328,255.82000732421875,37781300.0,253.76344299316406
2019-11-04,257.8500061035156,255.3800048828125,257.3299865722656,257.5,25818000.0,255.429931640625
2019-11-05,258.19000244140625,256.32000732421875,257.04998779296875,257.1300048828125,19974400.0,255.06292724609375
2019-11-06,257.489990234375,255.3699951171875,256.7699890136719,257.239990234375,18966100.0,255.17201232910156
2019-11-07,260.3500061035156,258.1099853515625,258.739990234375,259.42999267578125,23735100.0,258.11700439453125
2019-11-08,260.44000244140625,256.8500061035156,258.69000244140625,260.1400146484375,17496600.0,258.8234558105469
2019-11-11,262.4700012207031,258.2799987792969,258.29998779296875,262.20001220703125,20455300.0,260.8730163574219
2019-11-12,262.7900085449219,260.9200134277344,261.54998779296875,261.9599914550781,21847200.0,260.63421630859375
2019-11-13,264.7799987792969,261.07000732421875,261.1300048828125,264.4700012207031,25683600.0,263.13153076171875
2019-11-14,264.8800048828125,262.1000061035156,263.75,262.6400146484375,22295700.0,261.310791015625
2019-11-15,265.7799987792969,263.010009765625,263.67999267578125,265.760009765625,25051600.0,264.4150085449219
2019-11-18,267.42999267578125,264.2300109863281,265.79998779296875,267.1000061035156,21675800.0,265.74822998046875
2019-11-19,268.0,265.3900146484375,267.8999938964844,266.2900085449219,19041800.0,264.94232177734375
2019-11-20,266.0799865722656,260.3999938964844,265.5400085449219,263.19000244140625,26558600.0,261.8580322265625
2019-11-21,264.010009765625,261.17999267578125,263.69000244140625,262.010009765625,30348800.0,260.6839904785156
2019-11-22,263.17999267578125,260.8399963378906,262.5899963378906,261.7799987792969,16331300.0,260.45513916015625
2019-11-25,266.44000244140625,262.5199890136719,262.7099914550781,266.3699951171875,21005100.0,265.02191162109375
2019-11-26,267.1600036621094,262.5,266.94000244140625,264.2900085449219,26301900.0,262.9524230957031
2019-11-27,267.9800109863281,265.30999755859375,265.5799865722656,267.8399963378906,16308900.0,266.4844665527344
2019-11-29,268.0,265.8999938964844,266.6000061035156,267.25,11654400.0,265.8974609375
2019-12-02,268.25,263.45001220703125,267.2699890136719,264.1600036621094,23621800.0,262.8230895996094
2019-12-03,259.5299987792969,256.2900085449219,258.30999755859375,259.45001220703125,28607600.0,258.136962890625
2019-12-04,263.30999755859375,260.67999267578125,261.07000732421875,261.739990234375,16795400.0,260.41534423828125
2019-12-05,265.8900146484375,262.7300109863281,263.7900085449219,265.5799865722656,18606100.0,264.23590087890625
2019-12-06,271.0,267.29998779296875,267.4800109863281,270.7099914550781,26518900.0,269.3399353027344
2019-12-09,270.79998779296875,264.9100036621094,270.0,266.9200134277344,32010600.0,265.5691223144531
2019-12-10,270.07000732421875,265.8599853515625,268.6000061035156,268.4800109863281,22605100.0,267.1212463378906
2019-12-11,271.1000061035156,268.5,268.80999755859375,270.7699890136719,19689200.0,269.399658203125
2019-12-12,272.55999755859375,267.32000732421875,267.7799987792969,271.4599914550781,34327600.0,270.0861511230469
2019-12-13,275.29998779296875,270.92999267578125,271.4599914550781,275.1499938964844,33396900.0,273.7574768066406
2019-12-16,280.7900085449219,276.9800109863281,277.0,279.8599853515625,32046500.0,278.443603515625
2019-12-17,281.7699890136719,278.79998779296875,279.57000732421875,280.4100036621094,28539600.0,278.9908752441406
2019-12-18,281.8999938964844,279.1199951171875,279.79998779296875,279.739990234375,29007100.0,278.3242492675781
2019-12-19,281.17999267578125,278.95001220703125,279.5,280.0199890136719,24592300.0,278.6028137207031
2019-12-20,282.6499938964844,278.55999755859375,282.2300109863281,279.44000244140625,68994500.0,278.0257568359375
2019-12-23,284.25,280.3699951171875,280.5299987792969,284.0,24643000.0,282.56268310546875
2019-12-24,284.8900146484375,282.9200134277344,284.69000244140625,284.2699890136719,12119700.0,282.831298828125
2019-12-26,289.9800109863281,284.70001220703125,284.82000732421875,289.9100036621094,23280300.0,288.4427795410156
2019-12-27,293.9700012207031,288.1199951171875,291.1199951171875,289.79998779296875,36566500.0,288.33331298828125
2019-12-30,292.69000244140625,285.2200012207031,289.4599914550781,291.5199890136719,36028600.0,290.04461669921875
2019-12-31,293.67999267578125,289.5199890136719,289.92999267578125,293.6499938964844,25201400.0,292.163818359375
2020-01-02,300.6000061035156,295.19000244140625,296.239990234375,300.3500061035156,33870100.0,298.8299560546875
2020-01-03,300.5799865722656,296.5,297.1499938964844,297.42999267578125,36580700.0,295.9247131347656
2020-01-06,299.9599914550781,292.75,293.7900085449219,299.79998779296875,29596800.0,298.28271484375
2020-01-07,300.8999938964844,297.4800109863281,299.8399963378906,298.3900146484375,27218000.0,296.8798828125
2020-01-08,304.44000244140625,297.1600036621094,297.1600036621094,303.19000244140625,33019800.0,301.6555480957031
2020-01-09,310.42999267578125,306.20001220703125,307.239990234375,309.6300048828125,42527100.0,308.06298828125
2020-01-10,312.6700134277344,308.25,310.6000061035156,310.3299865722656,35161200.0,308.7593994140625
2020-01-13,317.07000732421875,311.1499938964844,311.6400146484375,316.9599914550781,30383000.0,315.3558654785156
2020-01-14,317.57000732421875,312.1700134277344,316.70001220703125,312.67999267578125,40488600.0,311.0975341796875
2020-01-15,315.5,309.54998779296875,311.8500061035156,311.3399963378906,30480900.0,309.7643127441406
2020-01-16,315.70001220703125,312.0899963378906,313.5899963378906,315.239990234375,27207300.0,313.6445617675781
2020-01-17,318.739990234375,315.0,316.2699890136719,318.7300109863281,34454100.0,317.116943359375
2020-01-21,319.0199890136719,316.0,317.19000244140625,316.57000732421875,27710800.0,314.9678649902344
2020-01-22,319.989990234375,317.30999755859375,318.5799865722656,317.70001220703125,25458100.0,316.0921630859375
2020-01-23,319.55999755859375,315.6499938964844,317.9200134277344,319.2300109863281,26118000.0,317.6144104003906
2020-01-24,323.3299865722656,317.5199890136719,320.25,318.30999755859375,36634400.0,316.69903564453125
2020-01-27,311.7699890136719,304.8800048828125,310.05999755859375,308.95001220703125,40485000.0,307.38641357421875
2020-01-28,318.3999938964844,312.19000244140625,312.6000061035156,317.69000244140625,40558500.0,316.0821838378906
2020-01-29,327.8500061035156,321.3800048828125,324.45001220703125,324.3399963378906,54057300.0,322.6985168457031
2020-01-30,324.0899963378906,318.75,320.5400085449219,323.8699951171875,31685800.0,322.23089599609375
2020-01-31,322.67999267578125,308.2900085449219,320.92999267578125,309.510009765625,49897100.0,307.943603515625
2020-02-03,313.489990234375,302.2200012207031,304.29998779296875,308.6600036621094,43496400.0,307.097900390625
2020-02-04,319.6400146484375,313.6300048828125,315.30999755859375,318.8500061035156,34154100.0,317.2362976074219
2020-02-05,324.760009765625,318.95001220703125,323.5199890136719,321.45001220703125,29706700.0,319.82318115234375
2020-02-06,325.2200012207031,320.260009765625,322.57000732421875,325.2099914550781,26356400.0,323.5641174316406
2020-02-07,323.3999938964844,318.0,322.3699951171875,320.0299987792969,29421000.0,319.166015625
2020-02-10,321.54998779296875,313.8500061035156,314.17999267578125,321.54998779296875,27337200.0,320.6819152832031
2020-02-11,323.8999938964844,318.7099914550781,323.6000061035156,319.6099853515625,23580800.0,318.74713134765625
2020-02-12,327.2200012207031,321.4700012207031,321.4700012207031,327.20001220703125,28432600.0,326.3166809082031
2020-02-13,326.2200012207031,323.3500061035156,324.19000244140625,324.8699951171875,23686900.0,323.9929504394531
2020-02-14,325.9800109863281,322.8500061035156,324.739990234375,324.95001220703125,20028400.0,324.07275390625
2020-02-18,319.75,314.6099853515625,315.3599853515625,319.0,38132800.0,318.1387939453125
2020-02-19,324.57000732421875,320.0,320.0,323.6199951171875,23496000.0,322.746337890625
2020-02-20,324.6499938964844,318.2099914550781,322.6300048828125,320.29998779296875,25141500.0,319.4352722167969
2020-02-21,320.45001220703125,310.5,318.6199951171875,313.04998779296875,32388500.0,312.2048645019531
2020-02-24,304.17999267578125,289.2300109863281,297.260009765625,298.17999267578125,55548800.0,297.375
2020-02-25,302.5299987792969,286.1300048828125,300.95001220703125,288.0799865722656,57668400.0,287.3022766113281
